date_id,price,in_stock,on_sale,sku,product_name,list_price,brand_name,category,subcategory
2026-06-13,29.76,1,0,GLF-1117,Cleveland Umbrella Max,30.24,Cleveland,Accessories,Umbrellas
2026-06-13,232.25,1,0,GLF-1118,Srixon Stand Bag Elite,244.59,Srixon,Bags,Stand Bags
2026-06-13,5.16,1,1,GLF-1119,Cleveland Tee ST,6.54,Cleveland,Accessories,Tees
2026-06-13,66.81,1,0,GLF-1120,Srixon Polo Elite,68.45,Srixon,Apparel,Polos
2026-06-14,439.03,1,0,GLF-1001,Cobra Driver Tour,423.47,Cobra,Clubs,Drivers
2026-06-14,215.74,1,0,GLF-1002,Wilson Hybrid ST,210.43,Wilson,Clubs,Hybrids
2026-06-14,425.32,1,0,GLF-1003,Callaway Driver X,415.59,Callaway,Clubs,Drivers
2026-06-14,264.03,1,0,GLF-1004,Wilson Rangefinder Elite,259.65,Wilson,Accessories,Rangefinders
2026-06-14,39.66,1,1,GLF-1005,Ping Umbrella Max,47.97,Ping,Accessories,Umbrellas
2026-06-14,942.4,1,0,GLF-1006,Srixon Iron Tour,938.18,Srixon,Clubs,Irons
2026-06-14,25.38,1,0,GLF-1007,Callaway Distance Ball Pro,25.93,Callaway,Balls,Distance Balls
2026-06-14,219.51,1,0,GLF-1008,Bridgestone Stand Bag Pro,211.74,Bridgestone,Bags,Stand Bags
2026-06-14,55.73,1,0,GLF-1009,Srixon Polo Max,58.15,Srixon,Apparel,Polos
2026-06-14,18.18,1,0,GLF-1010,Bridgestone Towel Pro,17.88,Bridgestone,Accessories,Towels
2026-06-14,298.29,0,0,GLF-1011,Ping Hybrid Pro,292.77,Ping,Clubs,Hybrids
2026-06-14,34.16,1,1,GLF-1012,Srixon Tour Ball Elite,44.17,Srixon,Balls,Tour Balls
2026-06-14,254.88,1,0,GLF-1013,Mizuno Cart Bag Elite,253.29,Mizuno,Bags,Cart Bags
2026-06-14,191.1,1,0,GLF-1014,Callaway Travel Bag Tour,199.19,Callaway,Bags,Travel Bags
2026-06-14,8.03,1,0,GLF-1015,TaylorMade Tee Max,8.24,TaylorMade,Accessories,Tees
2026-06-14,11.32,1,0,GLF-1016,Mizuno Tee Pro,10.9,Mizuno,Accessories,Tees
2026-06-14,47.16,1,0,GLF-1017,Mizuno Tour Ball Pro,46.02,Mizuno,Balls,Tour Balls
2026-06-14,16.23,1,0,GLF-1018,Mizuno Value Ball ST,16.49,Mizuno,Balls,Value Balls
2026-06-14,21.65,1,0,GLF-1019,TaylorMade Glove Tour,21.18,TaylorMade,Apparel,Gloves
2026-06-14,15.55,1,1,GLF-1020,Bridgestone Towel X,21.43,Bridgestone,Accessories,Towels
2026-06-14,38.17,1,0,GLF-1021,Ping Headwear Tour,39.96,Ping,Apparel,Headwear
2026-06-14,59.92,1,0,GLF-1022,Callaway Umbrella Pro,60.23,Callaway,Accessories,Umbrellas
2026-06-14,20.52,1,0,GLF-1023,TaylorMade Value Ball ST,20.54,TaylorMade,Balls,Value Balls
2026-06-14,320.41,1,0,GLF-1024,Srixon Rangefinder ST,314.49,Srixon,Accessories,Rangefinders
2026-06-14,27.31,1,0,GLF-1025,Wilson Towel Pro,27.91,Wilson,Accessories,Towels
2026-06-14,274.56,1,0,GLF-1026,Wilson Hybrid Elite,290.11,Wilson,Clubs,Hybrids
2026-06-14,265.14,1,0,GLF-1027,Cobra Cart Bag ST,265.21,Cobra,Bags,Cart Bags
2026-06-14,256.31,1,1,GLF-1028,Cobra Hybrid Tour,316.63,Cobra,Clubs,Hybrids
2026-06-14,448.38,1,0,GLF-1029,Cobra Rangefinder X,452.5,Cobra,Accessories,Rangefinders
2026-06-14,6.58,1,1,GLF-1030,TaylorMade Tee Tour,7.62,TaylorMade,Accessories,Tees
2026-06-14,303.88,1,0,GLF-1031,Bridgestone Rangefinder Pro,297.25,Bridgestone,Accessories,Rangefinders
2026-06-14,200.19,1,1,GLF-1032,Cobra Putter Tour,244.65,Cobra,Clubs,Putters
2026-06-14,400.43,1,0,GLF-1033,Callaway Rangefinder Pro,419.57,Callaway,Accessories,Rangefinders
2026-06-14,9.25,1,0,GLF-1034,TaylorMade Tee X,9.62,TaylorMade,Accessories,Tees
2026-06-14,33.14,1,0,GLF-1035,Wilson Distance Ball ST,33.72,Wilson,Balls,Distance Balls
2026-06-14,19.33,1,0,GLF-1036,Ping Value Ball ST,19.99,Ping,Balls,Value Balls
2026-06-14,230.32,1,0,GLF-1037,Wilson Stand Bag Tour,234.18,Wilson,Bags,Stand Bags
2026-06-14,40.4,1,0,GLF-1038,Mizuno Tour Ball X,40.32,Mizuno,Balls,Tour Balls
2026-06-14,14.41,1,0,GLF-1039,Ping Value Ball Elite,15.05,Ping,Balls,Value Balls
2026-06-14,972.88,1,1,GLF-1040,Callaway Iron Max,1333.79,Callaway,Clubs,Irons
2026-06-14,302.38,1,0,GLF-1041,Ping Fairway Wood ST,291.77,Ping,Clubs,Fairway Woods
2026-06-14,17.52,1,1,GLF-1042,TaylorMade Value Ball X,20.06,TaylorMade,Balls,Value Balls
2026-06-14,48.03,1,1,GLF-1043,Ping Umbrella ST,61.38,Ping,Accessories,Umbrellas
2026-06-14,38.65,1,1,GLF-1044,Callaway Tour Ball Max,49.88,Callaway,Balls,Tour Balls
2026-06-14,29.47,1,0,GLF-1045,Cleveland Glove Pro,28.37,Cleveland,Apparel,Gloves
2026-06-14,574.53,1,0,GLF-1046,Srixon Driver Pro,568.46,Srixon,Clubs,Drivers
2026-06-14,38.41,1,1,GLF-1047,Ping Tour Ball Tour,48.04,Ping,Balls,Tour Balls
2026-06-14,145.27,1,0,GLF-1048,Cobra Outerwear Pro,140.89,Cobra,Apparel,Outerwear
2026-06-14,78.32,1,0,GLF-1049,Titleist Polo X,81.09,Titleist,Apparel,Polos
2026-06-14,404.1,1,0,GLF-1050,Ping Driver ST,399.89,Ping,Clubs,Drivers
2026-06-14,193.62,1,0,GLF-1051,Srixon Outerwear Tour,189.27,Srixon,Apparel,Outerwear
2026-06-14,67.94,1,0,GLF-1052,Srixon Polo ST,65.61,Srixon,Apparel,Polos
2026-06-14,259.81,1,0,GLF-1053,Wilson Stand Bag ST,259.42,Wilson,Bags,Stand Bags
2026-06-14,44.61,1,0,GLF-1054,Cobra Tour Ball Pro,43.27,Cobra,Balls,Tour Balls
2026-06-14,207.04,1,0,GLF-1055,Mizuno Rangefinder X,217.15,Mizuno,Accessories,Rangefinders
2026-06-14,186.68,1,0,GLF-1056,Titleist Outerwear Pro,195.69,Titleist,Apparel,Outerwear
2026-06-14,39.26,1,0,GLF-1057,Bridgestone Tour Ball Tour,41.02,Bridgestone,Balls,Tour Balls
2026-06-14,64.98,1,0,GLF-1058,Bridgestone Polo X,64.85,Bridgestone,Apparel,Polos
2026-06-14,317.51,1,0,GLF-1059,Callaway Fairway Wood X,312.88,Callaway,Clubs,Fairway Woods
2026-06-14,17.32,1,0,GLF-1060,Cobra Towel Elite,18.06,Cobra,Accessories,Towels
2026-06-14,263.92,1,0,GLF-1061,Cobra Cart Bag Elite,259.37,Cobra,Bags,Cart Bags
2026-06-14,292.55,1,0,GLF-1062,Mizuno Stand Bag Pro,291.48,Mizuno,Bags,Stand Bags
2026-06-14,202.47,1,0,GLF-1063,Bridgestone Wedge Pro,199.88,Bridgestone,Clubs,Wedges
2026-06-14,315.99,1,0,GLF-1064,Ping Fairway Wood Tour,325.88,Ping,Clubs,Fairway Woods
2026-06-14,249.07,1,0,GLF-1065,Ping Cart Bag Tour,255.43,Ping,Bags,Cart Bags
2026-06-14,37.64,1,0,GLF-1066,Bridgestone Headwear Elite,39.76,Bridgestone,Apparel,Headwear
2026-06-14,297.47,1,0,GLF-1067,Wilson Rangefinder Elite,289.81,Wilson,Accessories,Rangefinders
2026-06-14,740.64,1,0,GLF-1068,Cobra Iron Pro,780.8,Cobra,Clubs,Irons
2026-06-14,6.87,1,0,GLF-1069,Cobra Tee Tour,6.97,Cobra,Accessories,Tees
2026-06-14,275.23,0,0,GLF-1070,Cobra Cart Bag Max,275.81,Cobra,Bags,Cart Bags
2026-06-14,603.6,1,0,GLF-1071,Srixon Driver Pro,598.8,Srixon,Clubs,Drivers
2026-06-14,364.28,1,0,GLF-1072,TaylorMade Putter Max,352.02,TaylorMade,Clubs,Putters
2026-06-14,18.27,1,0,GLF-1073,Cleveland Value Ball ST,18.86,Cleveland,Balls,Value Balls
2026-06-14,220.0,1,0,GLF-1074,Callaway Rangefinder Elite,222.57,Callaway,Accessories,Rangefinders
2026-06-14,15.81,1,1,GLF-1075,Titleist Value Ball X,20.84,Titleist,Balls,Value Balls
2026-06-14,5.02,1,1,GLF-1076,Srixon Tee Max,5.89,Srixon,Accessories,Tees
2026-06-14,235.27,1,0,GLF-1077,Mizuno Cart Bag Tour,231.51,Mizuno,Bags,Cart Bags
2026-06-14,397.86,1,0,GLF-1078,Wilson Putter ST,418.72,Wilson,Clubs,Putters
2026-06-14,10.4,1,0,GLF-1079,Ping Tee Tour,11.05,Ping,Accessories,Tees
2026-06-14,81.74,0,0,GLF-1080,TaylorMade Polo Max,84.46,TaylorMade,Apparel,Polos
2026-06-14,94.87,1,1,GLF-1081,Cobra Outerwear Elite,107.51,Cobra,Apparel,Outerwear
2026-06-14,177.75,1,0,GLF-1082,Titleist Wedge Tour,188.69,Titleist,Clubs,Wedges
2026-06-14,27.66,1,0,GLF-1083,Mizuno Distance Ball Tour,28.05,Mizuno,Balls,Distance Balls
2026-06-14,46.07,1,0,GLF-1084,Ping Tour Ball Max,45.98,Ping,Balls,Tour Balls
2026-06-14,333.84,1,0,GLF-1085,Mizuno Putter ST,353.2,Mizuno,Clubs,Putters
2026-06-14,17.0,1,0,GLF-1086,Titleist Towel Max,16.73,Titleist,Accessories,Towels
2026-06-14,14.46,1,0,GLF-1087,Cobra Value Ball X,15.27,Cobra,Balls,Value Balls
2026-06-14,30.48,1,0,GLF-1088,Mizuno Headwear X,31.55,Mizuno,Apparel,Headwear
2026-06-14,139.67,1,0,GLF-1089,Bridgestone Wedge Pro,135.21,Bridgestone,Clubs,Wedges
2026-06-14,69.14,1,1,GLF-1090,Wilson Polo X,92.02,Wilson,Apparel,Polos
2026-06-14,26.36,1,0,GLF-1091,Srixon Distance Ball Elite,25.7,Srixon,Balls,Distance Balls
2026-06-14,159.16,1,1,GLF-1092,Mizuno Travel Bag Pro,206.24,Mizuno,Bags,Travel Bags
2026-06-14,196.3,1,0,GLF-1093,Cobra Travel Bag Max,206.7,Cobra,Bags,Travel Bags
2026-06-14,27.06,1,0,GLF-1094,Wilson Headwear ST,26.91,Wilson,Apparel,Headwear
2026-06-14,145.28,1,0,GLF-1095,Bridgestone Outerwear ST,152.6,Bridgestone,Apparel,Outerwear
2026-06-14,271.81,1,0,GLF-1096,Cobra Rangefinder ST,286.07,Cobra,Accessories,Rangefinders
2026-06-14,21.95,1,0,GLF-1097,Cleveland Towel Elite,21.63,Cleveland,Accessories,Towels
2026-06-14,19.43,1,0,GLF-1098,Cleveland Value Ball Elite,20.56,Cleveland,Balls,Value Balls
2026-06-14,16.05,0,0,GLF-1099,Callaway Value Ball Elite,16.99,Callaway,Balls,Value Balls
2026-06-14,27.25,1,0,GLF-1100,Callaway Towel Tour,27.28,Callaway,Accessories,Towels
2026-06-14,189.85,1,1,GLF-1101,Ping Cart Bag Pro,222.1,Ping,Bags,Cart Bags
2026-06-14,33.1,1,0,GLF-1102,Bridgestone Distance Ball Pro,33.5,Bridgestone,Balls,Distance Balls
2026-06-14,20.73,1,0,GLF-1103,Bridgestone Glove Elite,20.33,Bridgestone,Apparel,Gloves
2026-06-14,20.98,1,0,GLF-1104,Srixon Glove Elite,20.93,Srixon,Apparel,Gloves
2026-06-14,414.82,1,0,GLF-1105,Srixon Driver Elite,415.65,Srixon,Clubs,Drivers
2026-06-14,50.66,1,0,GLF-1106,Titleist Umbrella Pro,52.3,Titleist,Accessories,Umbrellas
2026-06-14,169.5,1,0,GLF-1107,Cleveland Outerwear X,163.43,Cleveland,Apparel,Outerwear
2026-06-14,23.15,1,0,GLF-1108,Cleveland Towel Elite,24.19,Cleveland,Accessories,Towels
2026-06-14,46.69,1,0,GLF-1109,Wilson Umbrella Tour,47.84,Wilson,Accessories,Umbrellas
2026-06-14,19.68,0,1,GLF-1110,Cobra Glove Elite,27.02,Cobra,Apparel,Gloves
2026-06-14,195.41,1,0,GLF-1111,Cleveland Travel Bag Max,201.48,Cleveland,Bags,Travel Bags
2026-06-14,43.61,1,1,GLF-1112,Cobra Polo Max,64.38,Cobra,Apparel,Polos
2026-06-14,106.61,1,1,GLF-1113,Callaway Travel Bag Tour,137.99,Callaway,Bags,Travel Bags
2026-06-14,96.96,1,0,GLF-1114,Ping Outerwear ST,97.07,Ping,Apparel,Outerwear
2026-06-14,177.16,1,0,GLF-1115,Cleveland Travel Bag Tour,174.05,Cleveland,Bags,Travel Bags
2026-06-14,29.5,1,0,GLF-1116,Bridgestone Glove Pro,29.35,Bridgestone,Apparel,Gloves
2026-06-14,27.1,1,1,GLF-1117,Cleveland Umbrella Max,30.24,Cleveland,Accessories,Umbrellas
2026-06-14,235.48,1,0,GLF-1118,Srixon Stand Bag Elite,244.59,Srixon,Bags,Stand Bags
2026-06-14,5.45,1,1,GLF-1119,Cleveland Tee ST,6.54,Cleveland,Accessories,Tees
2026-06-14,70.28,1,0,GLF-1120,Srixon Polo Elite,68.45,Srixon,Apparel,Polos
2026-06-15,417.57,1,0,GLF-1001,Cobra Driver Tour,423.47,Cobra,Clubs,Drivers
2026-06-15,216.98,1,0,GLF-1002,Wilson Hybrid ST,210.43,Wilson,Clubs,Hybrids
2026-06-15,414.8,1,0,GLF-1003,Callaway Driver X,415.59,Callaway,Clubs,Drivers
2026-06-15,254.09,1,0,GLF-1004,Wilson Rangefinder Elite,259.65,Wilson,Accessories,Rangefinders
2026-06-15,47.88,1,0,GLF-1005,Ping Umbrella Max,47.97,Ping,Accessories,Umbrellas
2026-06-15,890.61,1,0,GLF-1006,Srixon Iron Tour,938.18,Srixon,Clubs,Irons
2026-06-15,26.45,1,0,GLF-1007,Callaway Distance Ball Pro,25.93,Callaway,Balls,Distance Balls
2026-06-15,206.92,1,0,GLF-1008,Bridgestone Stand Bag Pro,211.74,Bridgestone,Bags,Stand Bags
2026-06-15,57.95,1,0,GLF-1009,Srixon Polo Max,58.15,Srixon,Apparel,Polos
2026-06-15,17.39,1,0,GLF-1010,Bridgestone Towel Pro,17.88,Bridgestone,Accessories,Towels
2026-06-15,285.88,1,0,GLF-1011,Ping Hybrid Pro,292.77,Ping,Clubs,Hybrids
2026-06-15,44.76,1,0,GLF-1012,Srixon Tour Ball Elite,44.17,Srixon,Balls,Tour Balls
2026-06-15,258.53,1,0,GLF-1013,Mizuno Cart Bag Elite,253.29,Mizuno,Bags,Cart Bags
2026-06-15,194.91,1,0,GLF-1014,Callaway Travel Bag Tour,199.19,Callaway,Bags,Travel Bags
2026-06-15,7.85,1,0,GLF-1015,TaylorMade Tee Max,8.24,TaylorMade,Accessories,Tees
2026-06-15,10.35,1,0,GLF-1016,Mizuno Tee Pro,10.9,Mizuno,Accessories,Tees
2026-06-15,45.45,1,0,GLF-1017,Mizuno Tour Ball Pro,46.02,Mizuno,Balls,Tour Balls
2026-06-15,16.08,1,0,GLF-1018,Mizuno Value Ball ST,16.49,Mizuno,Balls,Value Balls
2026-06-15,20.92,1,0,GLF-1019,TaylorMade Glove Tour,21.18,TaylorMade,Apparel,Gloves
2026-06-15,20.69,1,0,GLF-1020,Bridgestone Towel X,21.43,Bridgestone,Accessories,Towels
2026-06-15,40.31,1,0,GLF-1021,Ping Headwear Tour,39.96,Ping,Apparel,Headwear
2026-06-15,47.34,1,1,GLF-1022,Callaway Umbrella Pro,60.23,Callaway,Accessories,Umbrellas
2026-06-15,20.37,1,0,GLF-1023,TaylorMade Value Ball ST,20.54,TaylorMade,Balls,Value Balls
2026-06-15,326.41,1,0,GLF-1024,Srixon Rangefinder ST,314.49,Srixon,Accessories,Rangefinders
2026-06-15,28.45,1,0,GLF-1025,Wilson Towel Pro,27.91,Wilson,Accessories,Towels
2026-06-15,276.89,1,0,GLF-1026,Wilson Hybrid Elite,290.11,Wilson,Clubs,Hybrids
2026-06-15,184.13,1,1,GLF-1027,Cobra Cart Bag ST,265.21,Cobra,Bags,Cart Bags
2026-06-15,318.82,0,0,GLF-1028,Cobra Hybrid Tour,316.63,Cobra,Clubs,Hybrids
2026-06-15,426.1,1,0,GLF-1029,Cobra Rangefinder X,452.5,Cobra,Accessories,Rangefinders
2026-06-15,7.83,1,0,GLF-1030,TaylorMade Tee Tour,7.62,TaylorMade,Accessories,Tees
2026-06-15,297.56,1,0,GLF-1031,Bridgestone Rangefinder Pro,297.25,Bridgestone,Accessories,Rangefinders
2026-06-15,234.15,1,0,GLF-1032,Cobra Putter Tour,244.65,Cobra,Clubs,Putters
2026-06-15,399.01,1,0,GLF-1033,Callaway Rangefinder Pro,419.57,Callaway,Accessories,Rangefinders
2026-06-15,9.55,1,0,GLF-1034,TaylorMade Tee X,9.62,TaylorMade,Accessories,Tees
2026-06-15,34.18,1,0,GLF-1035,Wilson Distance Ball ST,33.72,Wilson,Balls,Distance Balls
2026-06-15,19.67,1,0,GLF-1036,Ping Value Ball ST,19.99,Ping,Balls,Value Balls
2026-06-15,239.55,1,0,GLF-1037,Wilson Stand Bag Tour,234.18,Wilson,Bags,Stand Bags
2026-06-15,40.67,1,0,GLF-1038,Mizuno Tour Ball X,40.32,Mizuno,Balls,Tour Balls
2026-06-15,15.54,1,0,GLF-1039,Ping Value Ball Elite,15.05,Ping,Balls,Value Balls
2026-06-15,983.56,1,1,GLF-1040,Callaway Iron Max,1333.79,Callaway,Clubs,Irons
2026-06-15,230.66,1,1,GLF-1041,Ping Fairway Wood ST,291.77,Ping,Clubs,Fairway Woods
2026-06-15,19.26,1,0,GLF-1042,TaylorMade Value Ball X,20.06,TaylorMade,Balls,Value Balls
2026-06-15,60.63,1,0,GLF-1043,Ping Umbrella ST,61.38,Ping,Accessories,Umbrellas
2026-06-15,50.0,1,0,GLF-1044,Callaway Tour Ball Max,49.88,Callaway,Balls,Tour Balls
2026-06-15,28.1,1,0,GLF-1045,Cleveland Glove Pro,28.37,Cleveland,Apparel,Gloves
2026-06-15,535.1,1,0,GLF-1046,Srixon Driver Pro,568.46,Srixon,Clubs,Drivers
2026-06-15,46.22,1,0,GLF-1047,Ping Tour Ball Tour,48.04,Ping,Balls,Tour Balls
2026-06-15,138.37,1,0,GLF-1048,Cobra Outerwear Pro,140.89,Cobra,Apparel,Outerwear
2026-06-15,81.12,1,0,GLF-1049,Titleist Polo X,81.09,Titleist,Apparel,Polos
2026-06-15,400.86,1,0,GLF-1050,Ping Driver ST,399.89,Ping,Clubs,Drivers
2026-06-15,193.02,1,0,GLF-1051,Srixon Outerwear Tour,189.27,Srixon,Apparel,Outerwear
2026-06-15,63.05,1,0,GLF-1052,Srixon Polo ST,65.61,Srixon,Apparel,Polos
2026-06-15,261.47,1,0,GLF-1053,Wilson Stand Bag ST,259.42,Wilson,Bags,Stand Bags
2026-06-15,42.91,1,0,GLF-1054,Cobra Tour Ball Pro,43.27,Cobra,Balls,Tour Balls
2026-06-15,207.59,1,0,GLF-1055,Mizuno Rangefinder X,217.15,Mizuno,Accessories,Rangefinders
2026-06-15,196.98,1,0,GLF-1056,Titleist Outerwear Pro,195.69,Titleist,Apparel,Outerwear
2026-06-15,40.83,1,0,GLF-1057,Bridgestone Tour Ball Tour,41.02,Bridgestone,Balls,Tour Balls
2026-06-15,56.24,1,1,GLF-1058,Bridgestone Polo X,64.85,Bridgestone,Apparel,Polos
2026-06-15,324.6,1,0,GLF-1059,Callaway Fairway Wood X,312.88,Callaway,Clubs,Fairway Woods
2026-06-15,18.54,1,0,GLF-1060,Cobra Towel Elite,18.06,Cobra,Accessories,Towels
2026-06-15,265.0,1,0,GLF-1061,Cobra Cart Bag Elite,259.37,Cobra,Bags,Cart Bags
2026-06-15,228.8,1,1,GLF-1062,Mizuno Stand Bag Pro,291.48,Mizuno,Bags,Stand Bags
2026-06-15,195.55,1,0,GLF-1063,Bridgestone Wedge Pro,199.88,Bridgestone,Clubs,Wedges
2026-06-15,321.26,0,0,GLF-1064,Ping Fairway Wood Tour,325.88,Ping,Clubs,Fairway Woods
2026-06-15,242.75,0,0,GLF-1065,Ping Cart Bag Tour,255.43,Ping,Bags,Cart Bags
2026-06-15,40.38,1,0,GLF-1066,Bridgestone Headwear Elite,39.76,Bridgestone,Apparel,Headwear
2026-06-15,291.27,1,0,GLF-1067,Wilson Rangefinder Elite,289.81,Wilson,Accessories,Rangefinders
2026-06-15,792.24,1,0,GLF-1068,Cobra Iron Pro,780.8,Cobra,Clubs,Irons
2026-06-15,6.84,1,0,GLF-1069,Cobra Tee Tour,6.97,Cobra,Accessories,Tees
2026-06-15,212.75,1,1,GLF-1070,Cobra Cart Bag Max,275.81,Cobra,Bags,Cart Bags
2026-06-15,595.83,1,0,GLF-1071,Srixon Driver Pro,598.8,Srixon,Clubs,Drivers
2026-06-15,249.0,1,1,GLF-1072,TaylorMade Putter Max,352.02,TaylorMade,Clubs,Putters
2026-06-15,17.95,1,0,GLF-1073,Cleveland Value Ball ST,18.86,Cleveland,Balls,Value Balls
2026-06-15,220.93,1,0,GLF-1074,Callaway Rangefinder Elite,222.57,Callaway,Accessories,Rangefinders
2026-06-15,19.85,1,0,GLF-1075,Titleist Value Ball X,20.84,Titleist,Balls,Value Balls
2026-06-15,4.93,1,1,GLF-1076,Srixon Tee Max,5.89,Srixon,Accessories,Tees
2026-06-15,220.28,1,0,GLF-1077,Mizuno Cart Bag Tour,231.51,Mizuno,Bags,Cart Bags
2026-06-15,406.7,1,0,GLF-1078,Wilson Putter ST,418.72,Wilson,Clubs,Putters
2026-06-15,10.91,1,0,GLF-1079,Ping Tee Tour,11.05,Ping,Accessories,Tees
2026-06-15,79.97,1,0,GLF-1080,TaylorMade Polo Max,84.46,TaylorMade,Apparel,Polos
2026-06-15,107.49,1,0,GLF-1081,Cobra Outerwear Elite,107.51,Cobra,Apparel,Outerwear
2026-06-15,151.11,1,1,GLF-1082,Titleist Wedge Tour,188.69,Titleist,Clubs,Wedges
2026-06-15,28.0,1,0,GLF-1083,Mizuno Distance Ball Tour,28.05,Mizuno,Balls,Distance Balls
2026-06-15,43.86,1,0,GLF-1084,Ping Tour Ball Max,45.98,Ping,Balls,Tour Balls
2026-06-15,334.56,1,0,GLF-1085,Mizuno Putter ST,353.2,Mizuno,Clubs,Putters
2026-06-15,13.83,1,1,GLF-1086,Titleist Towel Max,16.73,Titleist,Accessories,Towels
2026-06-15,15.71,1,0,GLF-1087,Cobra Value Ball X,15.27,Cobra,Balls,Value Balls
2026-06-15,31.34,1,0,GLF-1088,Mizuno Headwear X,31.55,Mizuno,Apparel,Headwear
2026-06-15,139.78,1,0,GLF-1089,Bridgestone Wedge Pro,135.21,Bridgestone,Clubs,Wedges
2026-06-15,94.11,1,0,GLF-1090,Wilson Polo X,92.02,Wilson,Apparel,Polos
2026-06-15,19.19,1,1,GLF-1091,Srixon Distance Ball Elite,25.7,Srixon,Balls,Distance Balls
2026-06-15,205.57,1,0,GLF-1092,Mizuno Travel Bag Pro,206.24,Mizuno,Bags,Travel Bags
2026-06-15,200.23,1,0,GLF-1093,Cobra Travel Bag Max,206.7,Cobra,Bags,Travel Bags
2026-06-15,23.62,1,1,GLF-1094,Wilson Headwear ST,26.91,Wilson,Apparel,Headwear
2026-06-15,155.82,1,0,GLF-1095,Bridgestone Outerwear ST,152.6,Bridgestone,Apparel,Outerwear
2026-06-15,272.96,0,0,GLF-1096,Cobra Rangefinder ST,286.07,Cobra,Accessories,Rangefinders
2026-06-15,21.0,1,0,GLF-1097,Cleveland Towel Elite,21.63,Cleveland,Accessories,Towels
2026-06-15,16.0,1,1,GLF-1098,Cleveland Value Ball Elite,20.56,Cleveland,Balls,Value Balls
2026-06-15,13.03,1,1,GLF-1099,Callaway Value Ball Elite,16.99,Callaway,Balls,Value Balls
2026-06-15,26.02,1,0,GLF-1100,Callaway Towel Tour,27.28,Callaway,Accessories,Towels
2026-06-15,216.34,1,0,GLF-1101,Ping Cart Bag Pro,222.1,Ping,Bags,Cart Bags
2026-06-15,34.84,1,0,GLF-1102,Bridgestone Distance Ball Pro,33.5,Bridgestone,Balls,Distance Balls
2026-06-15,21.0,1,0,GLF-1103,Bridgestone Glove Elite,20.33,Bridgestone,Apparel,Gloves
2026-06-15,20.11,1,0,GLF-1104,Srixon Glove Elite,20.93,Srixon,Apparel,Gloves
2026-06-15,412.05,1,0,GLF-1105,Srixon Driver Elite,415.65,Srixon,Clubs,Drivers
2026-06-15,49.74,1,0,GLF-1106,Titleist Umbrella Pro,52.3,Titleist,Accessories,Umbrellas
2026-06-15,166.23,1,0,GLF-1107,Cleveland Outerwear X,163.43,Cleveland,Apparel,Outerwear
2026-06-15,23.04,1,0,GLF-1108,Cleveland Towel Elite,24.19,Cleveland,Accessories,Towels
2026-06-15,48.77,1,0,GLF-1109,Wilson Umbrella Tour,47.84,Wilson,Accessories,Umbrellas
2026-06-15,27.04,1,0,GLF-1110,Cobra Glove Elite,27.02,Cobra,Apparel,Gloves
2026-06-15,206.24,1,0,GLF-1111,Cleveland Travel Bag Max,201.48,Cleveland,Bags,Travel Bags
2026-06-15,66.9,1,0,GLF-1112,Cobra Polo Max,64.38,Cobra,Apparel,Polos
2026-06-15,133.29,1,0,GLF-1113,Callaway Travel Bag Tour,137.99,Callaway,Bags,Travel Bags
2026-06-15,92.34,1,0,GLF-1114,Ping Outerwear ST,97.07,Ping,Apparel,Outerwear
2026-06-15,180.63,1,0,GLF-1115,Cleveland Travel Bag Tour,174.05,Cleveland,Bags,Travel Bags
2026-06-15,26.28,1,1,GLF-1116,Bridgestone Glove Pro,29.35,Bridgestone,Apparel,Gloves
2026-06-15,30.26,1,0,GLF-1117,Cleveland Umbrella Max,30.24,Cleveland,Accessories,Umbrellas
2026-06-15,252.64,1,0,GLF-1118,Srixon Stand Bag Elite,244.59,Srixon,Bags,Stand Bags
2026-06-15,6.61,1,0,GLF-1119,Cleveland Tee ST,6.54,Cleveland,Accessories,Tees
2026-06-15,51.99,1,1,GLF-1120,Srixon Polo Elite,68.45,Srixon,Apparel,Polos
2026-06-16,430.35,1,0,GLF-1001,Cobra Driver Tour,423.47,Cobra,Clubs,Drivers
2026-06-16,208.84,1,0,GLF-1002,Wilson Hybrid ST,210.43,Wilson,Clubs,Hybrids
2026-06-16,307.35,1,1,GLF-1003,Callaway Driver X,415.59,Callaway,Clubs,Drivers
2026-06-16,255.33,1,0,GLF-1004,Wilson Rangefinder Elite,259.65,Wilson,Accessories,Rangefinders
2026-06-16,48.29,1,0,GLF-1005,Ping Umbrella Max,47.97,Ping,Accessories,Umbrellas
2026-06-16,941.05,1,0,GLF-1006,Srixon Iron Tour,938.18,Srixon,Clubs,Irons
2026-06-16,26.14,1,0,GLF-1007,Callaway Distance Ball Pro,25.93,Callaway,Balls,Distance Balls
2026-06-16,199.62,1,0,GLF-1008,Bridgestone Stand Bag Pro,211.74,Bridgestone,Bags,Stand Bags
2026-06-16,58.06,1,0,GLF-1009,Srixon Polo Max,58.15,Srixon,Apparel,Polos
2026-06-16,17.33,1,0,GLF-1010,Bridgestone Towel Pro,17.88,Bridgestone,Accessories,Towels
2026-06-16,290.72,1,0,GLF-1011,Ping Hybrid Pro,292.77,Ping,Clubs,Hybrids
2026-06-16,42.0,1,0,GLF-1012,Srixon Tour Ball Elite,44.17,Srixon,Balls,Tour Balls
2026-06-16,262.08,1,0,GLF-1013,Mizuno Cart Bag Elite,253.29,Mizuno,Bags,Cart Bags
